match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor
1404.0,6.0,7.0,7066.0,4.0,5.0,187.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,80.0,107.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.575,1.03,1.0,116.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,20.0,1.0,2.0
1404.0,6.0,7.0,7082.0,4.0,5.0,188.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,81.0,107.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.531,11.956,4.0,111.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,15.0,20.0,1.0,2.0
1404.0,6.0,7.0,7118.0,4.0,5.0,189.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,81.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.342,4.287,1.0,122.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,15.0,20.0,1.0,2.0
1404.0,6.0,7.0,7135.0,4.0,5.0,190.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,82.0,108.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.735,4.595,2.0,113.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,15.0,20.0,1.0,2.0
1404.0,6.0,7.0,7157.0,4.0,5.0,191.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,82.0,109.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.39,17.49,3.0,95.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,15.0,21.0,1.0,2.0
1404.0,6.0,7.0,7272.0,4.0,6.0,192.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,83.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.838,8.29,1.0,114.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,21.0,1.0,2.0
1404.0,6.0,7.0,7299.0,4.0,6.0,193.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,84.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.123,13.445,3.0,121.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,21.0,1.0,2.0
1404.0,6.0,7.0,7328.0,4.0,6.0,194.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,84.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.47,9.914,2.0,106.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,21.0,1.0,2.0
1404.0,6.0,7.0,7379.0,4.0,6.0,195.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,85.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.577,23.191,5.0,122.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,15.0,21.0,1.0,2.0
1404.0,6.0,7.0,7422.0,4.0,6.0,196.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,86.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.955,4.334,1.0,109.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,16.0,21.0,1.0,2.0
1404.0,6.0,7.0,7467.0,4.0,7.0,197.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,87.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.824,4.625,2.0,106.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,1.0,2.0
1404.0,6.0,7.0,7497.0,4.0,7.0,198.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,87.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.568,4.492,1.0,95.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,21.0,1.0,2.0
1404.0,6.0,7.0,7526.0,4.0,7.0,199.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,87.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.892,13.212,3.0,119.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,21.0,1.0,2.0
1404.0,6.0,7.0,7551.0,4.0,7.0,200.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,88.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42,12.193,2.0,124.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,16.0,21.0,1.0,2.0
1404.0,6.0,7.0,7576.0,4.0,7.0,201.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,89.0,112.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.671,16.347,4.0,95.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,16.0,21.0,1.0,2.0
1404.0,6.0,7.0,7619.0,4.0,7.0,202.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,89.0,113.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.27,20.967,7.0,123.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,16.0,21.0,1.0,2.0
1404.0,6.0,7.0,7651.0,4.0,7.0,203.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,89.0,114.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969,0.982,1.0,126.0,4.0,0.0,2.0,3.0,0.0,3.0,0.0,16.0,21.0,1.0,2.0
1404.0,6.0,7.0,7668.0,4.0,7.0,204.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,89.0,115.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.624,9.833,3.0,121.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,16.0,22.0,1.0,2.0
1404.0,6.0,7.0,7768.0,4.0,8.0,205.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,90.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.851,6.477,1.0,114.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,22.0,1.0,2.0
1404.0,6.0,7.0,7811.0,4.0,8.0,206.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,91.0,115.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.477,1.765,1.0,108.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,16.0,22.0,1.0,2.0
1404.0,6.0,7.0,7843.0,4.0,8.0,207.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,92.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.203,5.65,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,16.0,22.0,1.0,2.0
1404.0,6.0,7.0,7876.0,4.0,8.0,208.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,93.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.537,19.538,5.0,123.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,22.0,1.0,2.0
1404.0,6.0,7.0,7927.0,4.0,9.0,209.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,94.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.802,21.651,4.0,118.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,22.0,1.0,2.0
1404.0,6.0,7.0,7956.0,4.0,9.0,210.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,95.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.793,15.941,4.0,95.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0,22.0,1.0,2.0
1404.0,6.0,7.0,8005.0,4.0,9.0,211.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,95.0,116.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.385,9.819,3.0,123.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,17.0,22.0,1.0,2.0
1404.0,6.0,7.0,8027.0,4.0,9.0,212.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,95.0,117.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.216,28.579,7.0,124.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,17.0,22.0,1.0,2.0
1404.0,6.0,7.0,8062.0,4.0,9.0,213.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,96.0,117.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.363,14.795,4.0,99.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,17.0,22.0,1.0,2.0
1404.0,6.0,7.0,8107.0,4.0,9.0,214.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,97.0,117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.979,1.715,0.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,18.0,22.0,1.0,2.0
1404.0,6.0,7.0,8212.0,4.0,10.0,215.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,98.0,117.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.384,9.43,3.0,122.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,1.0,2.0
1404.0,6.0,7.0,8245.0,4.0,10.0,216.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,99.0,117.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.348,1.031,1.0,124.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,18.0,22.0,1.0,2.0
1404.0,6.0,7.0,8288.0,4.0,10.0,217.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,100.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.164,3.654,1.0,114.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,22.0,1.0,2.0
1404.0,6.0,7.0,8331.0,4.0,10.0,218.0,1.0,2.0,5.0,4.0,1.0,1.0,2.0,100.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.957,8.536,2.0,125.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,22.0,1.0,2.0
1404.0,6.0,7.0,8361.0,4.0,10.0,219.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,101.0,118.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.314,1.545,1.0,117.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,19.0,22.0,2.0,2.0
1404.0,6.0,7.0,8551.0,5.0,1.0,220.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,102.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.471,19.016,4.0,109.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,22.0,2.0,2.0
1404.0,6.0,7.0,8578.0,5.0,1.0,221.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,102.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.115,7.759,3.0,120.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,22.0,2.0,2.0
1404.0,6.0,7.0,8596.0,5.0,1.0,222.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,102.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.238,12.235,3.0,94.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,19.0,22.0,2.0,2.0
1404.0,6.0,7.0,8631.0,5.0,1.0,223.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,103.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.941,14.503,4.0,126.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,19.0,22.0,2.0,2.0
1404.0,6.0,7.0,8680.0,5.0,1.0,224.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,103.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.944,26.301,7.0,118.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,19.0,22.0,2.0,2.0
1404.0,6.0,7.0,8719.0,5.0,1.0,225.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,104.0,121.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.379,12.826,2.0,123.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,19.0,22.0,2.0,2.0
1404.0,6.0,7.0,8752.0,5.0,1.0,226.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,104.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.549,14.807,3.0,114.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,19.0,22.0,2.0,2.0
1404.0,6.0,7.0,8787.0,5.0,1.0,227.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,105.0,122.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.801,8.323,4.0,81.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,19.0,22.0,2.0,2.0
1404.0,6.0,7.0,8826.0,5.0,1.0,228.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,106.0,122.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.279,4.692,2.0,115.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,19.0,22.0,2.0,2.0
1404.0,6.0,7.0,8857.0,5.0,1.0,229.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,106.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.453,19.119,5.0,124.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,19.0,22.0,2.0,2.0
1404.0,6.0,7.0,8898.0,5.0,1.0,230.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,107.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.231,18.241,4.0,117.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,19.0,22.0,2.0,2.0
1404.0,6.0,7.0,8940.0,5.0,1.0,231.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,108.0,123.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.468,13.694,4.0,117.0,3.0,1.0,0.0,4.0,0.0,3.0,0.0,20.0,22.0,2.0,2.0
1404.0,6.0,7.0,9003.0,5.0,2.0,232.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,109.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.803,10.866,3.0,111.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,22.0,2.0,2.0
1404.0,6.0,7.0,9043.0,5.0,2.0,233.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,109.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.044,22.882,6.0,122.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,22.0,2.0,2.0
1404.0,6.0,7.0,9082.0,5.0,2.0,234.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,110.0,124.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.41,25.022,5.0,119.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,20.0,22.0,2.0,2.0
1404.0,6.0,7.0,9123.0,5.0,2.0,235.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,110.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.637,10.863,2.0,125.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,20.0,22.0,2.0,2.0
1404.0,6.0,7.0,9176.0,5.0,2.0,236.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,111.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476,5.077,1.0,115.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,20.0,22.0,2.0,2.0
1404.0,6.0,7.0,9208.0,5.0,2.0,237.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,112.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.043,6.956,1.0,116.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,21.0,22.0,2.0,2.0
1404.0,6.0,7.0,9251.0,5.0,3.0,238.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,113.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,17.684,4.0,113.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,2.0,2.0
1404.0,6.0,7.0,9281.0,5.0,3.0,239.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,113.0,126.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.539,17.866,5.0,123.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,21.0,22.0,2.0,2.0
1404.0,6.0,7.0,9308.0,5.0,3.0,240.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,113.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.164,3.592,1.0,104.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,22.0,2.0,2.0
1404.0,6.0,7.0,9338.0,5.0,3.0,241.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,114.0,127.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.718,4.436,2.0,113.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,21.0,22.0,2.0,2.0
1404.0,6.0,7.0,9373.0,5.0,3.0,242.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,114.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.683,6.838,1.0,124.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,21.0,22.0,2.0,2.0
1404.0,6.0,7.0,9395.0,5.0,3.0,243.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,114.0,129.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.017,13.314,5.0,125.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,21.0,23.0,2.0,2.0
1404.0,6.0,7.0,9503.0,5.0,4.0,244.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,115.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.847,11.944,3.0,113.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,2.0,2.0
1404.0,6.0,7.0,9534.0,5.0,4.0,245.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,116.0,129.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.484,1.127,1.0,123.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,21.0,23.0,2.0,2.0
1404.0,6.0,7.0,9559.0,5.0,4.0,246.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,117.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03,11.781,3.0,123.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,23.0,2.0,2.0
1404.0,6.0,7.0,9589.0,5.0,4.0,247.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,118.0,129.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162,7.233,1.0,115.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,22.0,23.0,2.0,2.0
1404.0,6.0,7.0,9626.0,5.0,5.0,248.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,118.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084,5.017,1.0,124.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,23.0,2.0,2.0
1404.0,6.0,7.0,9642.0,5.0,5.0,249.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,118.0,131.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.235,8.022,3.0,121.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,23.0,2.0,2.0
1404.0,6.0,7.0,9662.0,5.0,5.0,250.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,119.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.04,11.778,2.0,94.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,23.0,2.0,2.0
