point_victor,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor,p1_momentum,p2_momentum,p1_momentum_value,p2_momentum_value,p1_momentum_value_better
0.0,1401.0,0.0,1.0,5290.0,3.0,2.0,116.0,1.0,1.0,0.0,1.0,1.0,1.0,60.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.615,13.608,3.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,1.0,,,4.334330893406651,3.955597107088235,0.37873378631841614
0.0,1401.0,0.0,1.0,5318.0,3.0,2.0,117.0,1.0,1.0,0.0,1.0,1.0,2.0,61.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095,9.941,1.0,93.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,10.0,1.0,1.0,,,4.2168462499585,3.961933308654961,0.2549129413035396
1.0,1401.0,0.0,1.0,5355.0,3.0,2.0,118.0,1.0,1.0,0.0,1.0,1.0,2.0,61.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179,1.226,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,9.0,10.0,1.0,1.0,,,4.062884435684418,3.9701992759334486,0.09268515975096925
0.0,1401.0,0.0,1.0,5392.0,3.0,2.0,119.0,1.0,1.0,0.0,1.0,1.0,1.0,62.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.115,8.463,1.0,115.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,10.0,1.0,1.0,,,3.87423162633753,3.9798698470274916,-0.10563822068996176
0.0,1401.0,0.0,1.0,5416.0,3.0,2.0,120.0,1.0,1.0,0.0,1.0,1.0,2.0,63.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.503,21.805,7.0,97.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,10.0,10.0,1.0,1.0,,,3.65423252860595,3.990353878186504,-0.3361213495805542
0.0,1401.0,0.0,1.0,5482.0,3.0,3.0,121.0,1.0,1.0,1.0,1.0,2.0,1.0,64.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.825,14.8,4.0,129.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,,,3.4077501900570764,4.001028330098007,-0.593278140040931
0.0,1401.0,0.0,1.0,5512.0,3.0,3.0,122.0,1.0,1.0,1.0,1.0,2.0,2.0,65.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.372,7.758,2.0,105.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,,,3.141050656607756,4.01127325193756,-0.8702225953298037
0.0,1401.0,0.0,1.0,5556.0,3.0,3.0,123.0,1.0,1.0,1.0,1.0,2.0,1.0,66.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.797,11.251,2.0,117.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,,,2.861622189294795,4.020506422949335,-1.1588842336545402
1.0,1401.0,0.0,1.0,5591.0,3.0,3.0,124.0,1.0,1.0,1.0,1.0,2.0,1.0,66.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,44.724,12.422,3.0,120.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,,,2.5779232513088712,4.028215647417177,-1.4502923961083058
1.0,1401.0,0.0,1.0,5621.0,3.0,3.0,125.0,1.0,1.0,1.0,1.0,2.0,1.0,66.0,59.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.158,0.877,1.0,131.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,10.0,10.0,1.0,1.0,,,2.2990755005183696,4.033987309921528,-1.7349118094031586
1.0,1401.0,0.0,1.0,5650.0,3.0,3.0,126.0,1.0,1.0,1.0,1.0,2.0,2.0,66.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.912,3.632,1.0,108.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,10.0,10.0,1.0,1.0,,,2.034506825764622,4.037528737126349,-2.0030219113617274
0.0,1401.0,0.0,1.0,5696.0,3.0,3.0,127.0,1.0,1.0,1.0,1.0,2.0,2.0,67.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.221,5.608,2.0,109.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,10.0,10.0,1.0,1.0,,,1.7935624279267466,4.038683834349284,-2.245121406422537
1.0,1401.0,0.0,1.0,5760.0,3.0,3.0,128.0,1.0,1.0,1.0,1.0,2.0,2.0,67.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.585,18.134,5.0,104.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,10.0,10.0,1.0,1.0,,,1.5850968521472617,4.037441281710043,-2.4523444295627814
1.0,1401.0,0.0,1.0,5814.0,3.0,3.0,129.0,1.0,1.0,1.0,1.0,2.0,1.0,67.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.544,8.396,3.0,130.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,10.0,10.0,1.0,1.0,,,1.4170696785189514,4.033933573300978,-2.616863894782026
0.0,1401.0,0.0,1.0,5848.0,3.0,3.0,130.0,1.0,1.0,1.0,1.0,2.0,1.0,68.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.257,5.885,2.0,132.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,10.0,10.0,1.0,1.0,,,1.2961616867045547,4.028428134785979,-2.732266448081424
0.0,1401.0,0.0,1.0,5880.0,3.0,3.0,131.0,1.0,1.0,1.0,1.0,2.0,1.0,69.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.601,8.881,4.0,124.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,10.0,10.0,1.0,1.0,,,1.2274303758668172,4.0213105958587585,-2.7938802199919412
1.0,1401.0,0.0,1.0,5917.0,3.0,3.0,132.0,1.0,1.0,1.0,1.0,2.0,1.0,69.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.052,6.764,3.0,130.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,10.0,10.0,1.0,1.0,,,1.2140299165692898,4.013060167408749,-2.7990302508394596
0.0,1401.0,0.0,1.0,5951.0,3.0,3.0,133.0,1.0,1.0,1.0,1.0,2.0,1.0,70.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.416,7.166,2.0,129.0,4.0,0.0,1.0,3.0,0.0,3.0,0.0,10.0,10.0,1.0,1.0,,,1.2570029091315287,4.004220828643584,-2.7472179195120554
0.0,1401.0,0.0,1.0,5983.0,3.0,3.0,134.0,1.0,1.0,1.0,1.0,2.0,1.0,71.0,63.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25.928,20.029,8.0,131.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,11.0,10.0,1.0,1.0,,,1.3551704343019435,3.9953661961681592,-2.6401957618662157
0.0,1401.0,0.0,1.0,6110.0,3.0,4.0,135.0,1.0,1.0,2.0,1.0,1.0,2.0,72.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.184,18.547,3.0,99.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,1.0,1.0,,,1.50511938410737,3.987064691998036,-2.481945307890666
0.0,1401.0,0.0,1.0,6152.0,3.0,4.0,136.0,1.0,1.0,2.0,1.0,1.0,1.0,73.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.258,4.523,1.0,127.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,10.0,1.0,1.0,,,1.7013041477455348,3.979843359307023,-2.278539211561488
0.0,1401.0,0.0,1.0,6175.0,3.0,4.0,137.0,1.0,1.0,2.0,1.0,1.0,1.0,74.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.369,5.5,1.0,116.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,10.0,1.0,1.0,,,1.9362512434167063,3.9741537980429613,-2.037902554626255
1.0,1401.0,0.0,1.0,6202.0,3.0,4.0,138.0,1.0,1.0,2.0,1.0,1.0,1.0,74.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.523,24.916,4.0,119.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,10.0,1.0,1.0,,,2.200876679557366,3.970343731024025,-1.769467051466659
1.0,1401.0,0.0,1.0,6236.0,3.0,4.0,139.0,1.0,1.0,2.0,1.0,1.0,1.0,74.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.115,16.279,4.0,128.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,11.0,10.0,1.0,1.0,,,2.4848853515002145,3.9686345088155868,-1.4837491573153723
1.0,1401.0,0.0,1.0,6276.0,3.0,4.0,140.0,1.0,1.0,2.0,1.0,1.0,1.0,74.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.245,16.347,4.0,130.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,11.0,10.0,1.0,1.0,,,2.7772609942425808,3.969105396651629,-1.1918444024090484
0.0,1401.0,0.0,1.0,6311.0,3.0,4.0,141.0,1.0,1.0,2.0,1.0,1.0,2.0,75.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.954,5.752,1.0,103.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,11.0,10.0,1.0,1.0,,,3.0667977762280176,3.9716880961381764,-0.9048903199101588
0.0,1401.0,0.0,1.0,6357.0,3.0,4.0,142.0,1.0,1.0,2.0,1.0,1.0,2.0,76.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.149,16.379,3.0,92.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,12.0,10.0,1.0,1.0,,,3.342661229911788,3.976171469700868,-0.6335102397890799
0.0,1401.0,0.0,1.0,6415.0,3.0,5.0,143.0,1.0,1.0,3.0,1.0,2.0,1.0,77.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47,18.328,4.0,115.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,1.0,1.0,,,3.594955629215358,3.982214397938213,-0.3872587687228548
1.0,1401.0,0.0,1.0,6448.0,3.0,5.0,144.0,1.0,1.0,3.0,1.0,2.0,1.0,77.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888,3.663,1.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,10.0,1.0,1.0,,,3.8152422738091416,3.9893692097304387,-0.17412693592129713
1.0,1401.0,0.0,1.0,6469.0,3.0,5.0,145.0,1.0,1.0,3.0,1.0,2.0,1.0,77.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62,17.682,7.0,121.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,10.0,1.0,1.0,,,3.996999629727617,3.9971111406603197,-0.00011151093270278523
0.0,1401.0,0.0,1.0,6504.0,3.0,5.0,146.0,1.0,1.0,3.0,1.0,2.0,1.0,78.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.022,3.63,2.0,127.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,12.0,10.0,1.0,1.0,,,4.135984199993128,4.004875879240462,0.13110832075266643
1.0,1401.0,0.0,1.0,6529.0,3.0,5.0,147.0,1.0,1.0,3.0,1.0,2.0,1.0,78.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.533,8.342,3.0,132.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,12.0,10.0,1.0,1.0,,,4.230463675472106,4.0120981465606835,0.21836552891142258
0.0,1401.0,0.0,1.0,6557.0,3.0,5.0,148.0,1.0,1.0,3.0,1.0,2.0,1.0,79.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82,11.537,4.0,123.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,12.0,10.0,1.0,1.0,,,4.281307891249532,4.018252747713693,0.2630551435358388
0.0,1401.0,0.0,1.0,6587.0,3.0,5.0,149.0,1.0,1.0,3.0,1.0,2.0,1.0,80.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.584,16.258,4.0,129.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,12.0,10.0,1.0,1.0,,,4.2919204436091505,4.022894438884947,0.26902600472420346
1.0,1401.0,0.0,1.0,6625.0,3.0,5.0,150.0,1.0,1.0,3.0,1.0,2.0,1.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.277,12.434,5.0,132.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,12.0,10.0,1.0,1.0,,,4.268003794687576,4.025691326005404,0.24231246868217227
1.0,1401.0,0.0,1.0,6673.0,3.0,5.0,151.0,1.0,1.0,3.0,1.0,2.0,1.0,80.0,71.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624,0.579,1.0,132.0,4.0,1.0,2.0,3.0,0.0,3.0,0.0,12.0,10.0,1.0,1.0,,,4.217176415083014,4.026448972920859,0.19072744216215565
1.0,1401.0,0.0,1.0,6695.0,3.0,5.0,152.0,1.0,1.0,3.0,1.0,2.0,1.0,80.0,72.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.534,12.762,5.0,132.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,12.0,11.0,1.0,1.0,,,4.148430504881948,4.025130301213141,0.12330020366880667
0.0,1401.0,0.0,1.0,6814.0,3.0,6.0,153.0,1.0,1.0,3.0,2.0,1.0,2.0,81.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.198,29.818,7.0,98.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,1.0,,,4.071503958883139,4.0218590487857515,0.049644910097387474
1.0,1401.0,0.0,1.0,6875.0,3.0,6.0,154.0,1.0,1.0,3.0,2.0,1.0,2.0,81.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.267,6.25,2.0,92.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,11.0,1.0,1.0,,,3.996141677944873,4.016912268794074,-0.020770590849200854
0.0,1401.0,0.0,1.0,6918.0,3.0,6.0,155.0,1.0,1.0,3.0,2.0,1.0,1.0,82.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.036,15.405,3.0,112.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,11.0,1.0,1.0,,,3.9313648881401275,4.010702010467205,-0.07933712232707757
0.0,1401.0,0.0,1.0,6951.0,3.0,6.0,156.0,1.0,1.0,3.0,2.0,1.0,1.0,83.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.014,11.891,3.0,109.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,11.0,1.0,1.0,,,3.8847145346830403,4.003744993780664,-0.11903045909762389
0.0,1401.0,0.0,1.0,6989.0,3.0,6.0,157.0,1.0,1.0,3.0,2.0,1.0,2.0,84.0,73.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.353,6.671,3.0,120.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,13.0,11.0,1.0,1.0,,,3.8616094334218096,3.9966210670496722,-0.13501163362786262
1.0,1401.0,0.0,1.0,7044.0,3.0,7.0,158.0,1.0,1.0,4.0,2.0,2.0,1.0,84.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.548,4.983,1.0,116.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,1.0,1.0,,,3.8648056357244216,3.989928345613416,-0.12512270988899443
1.0,1401.0,0.0,1.0,7069.0,3.0,7.0,159.0,1.0,1.0,4.0,2.0,2.0,1.0,84.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.672,30.585,5.0,124.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,11.0,1.0,1.0,,,3.8940510234751007,3.984232551802192,-0.09018152832709125
1.0,1401.0,0.0,1.0,7099.0,3.0,7.0,160.0,1.0,1.0,4.0,2.0,2.0,1.0,84.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.337,4.113,1.0,119.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,13.0,11.0,1.0,1.0,,,3.945926664267652,3.980020262211684,-0.034093597944031995
1.0,1401.0,0.0,1.0,7123.0,3.0,7.0,161.0,1.0,1.0,4.0,2.0,2.0,1.0,84.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.793,1.625,1.0,123.0,4.0,0.0,2.0,0.0,0.0,3.0,0.0,13.0,12.0,1.0,1.0,,,4.01397488315246,3.977650705120809,0.03632417803165078
1.0,1401.0,0.0,1.0,7226.0,3.0,8.0,162.0,1.0,1.0,4.0,3.0,1.0,2.0,84.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.974,9.214,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,1.0,,,4.089046226941702,3.9773269546527077,0.11171927228899392
0.0,1401.0,0.0,1.0,7265.0,3.0,8.0,163.0,1.0,1.0,4.0,3.0,1.0,1.0,85.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.74,41.368,7.0,124.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,12.0,1.0,1.0,,,4.159920462446427,3.9790702019948743,0.18085026045155317
1.0,1401.0,0.0,1.0,7303.0,3.0,8.0,164.0,1.0,1.0,4.0,3.0,1.0,1.0,85.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.065,12.179,2.0,111.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,13.0,12.0,1.0,1.0,,,4.214128126470269,3.982714902888509,0.23141322358175964
0.0,1401.0,0.0,1.0,7338.0,3.0,8.0,165.0,1.0,1.0,4.0,3.0,1.0,1.0,86.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.646,15.083,3.0,129.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,13.0,12.0,1.0,1.0,,,4.238990044345069,3.98791551450806,0.2510745298370094
0.0,1401.0,0.0,1.0,7378.0,3.0,8.0,166.0,1.0,1.0,4.0,3.0,1.0,2.0,87.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.011,37.06,7.0,127.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,13.0,12.0,1.0,1.0,,,4.222707386552177,3.9941784989199345,0.22852888763224222
0.0,1401.0,0.0,1.0,7433.0,3.0,8.0,167.0,1.0,1.0,4.0,3.0,1.0,1.0,88.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.352,6.49,1.0,121.0,4.0,0.0,1.0,3.0,0.0,2.0,0.0,14.0,12.0,1.0,1.0,,,4.155530943981401,4.000899283301416,0.15463166067998557
0.0,1401.0,0.0,1.0,7474.0,3.0,9.0,168.0,1.0,1.0,5.0,3.0,2.0,1.0,89.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.485,7.014,2.0,123.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,1.0,1.0,,,4.030812042921711,4.0074197646785406,0.02339227824317014
1.0,1401.0,0.0,1.0,7496.0,3.0,9.0,169.0,1.0,1.0,5.0,3.0,2.0,1.0,89.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.145,6.68,1.0,123.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,12.0,1.0,1.0,,,3.845965143401792,4.013091115436955,-0.16712597203516344
0.0,1401.0,0.0,1.0,7517.0,3.0,9.0,170.0,1.0,1.0,5.0,3.0,2.0,2.0,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.576,15.067,4.0,106.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,12.0,1.0,1.0,,,3.6030723730688385,4.017338403298181,-0.4142660302293426
0.0,1401.0,0.0,1.0,7564.0,3.0,9.0,171.0,1.0,1.0,5.0,3.0,2.0,2.0,91.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.222,25.907,6.0,102.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,14.0,12.0,1.0,1.0,,,3.3092202510910576,4.019722039592341,-0.7105017885012832
1.0,1401.0,0.0,1.0,7621.0,3.0,9.0,172.0,1.0,1.0,5.0,3.0,2.0,1.0,91.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.603,6.651,1.0,132.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,14.0,12.0,1.0,1.0,,,2.9763903413516473,4.019987399333464,-1.0435970579818163
