index,point_victor,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor,p1_momentum,p2_momentum
759,0.0,1304.0,3.0,3.0,6648.0,3.0,2.0,125.0,1.0,1.0,0.0,1.0,1.0,1.0,65.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.954,11.789,1.0,107.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,10.0,11.0,1.0,1.0,4,4
760,0.0,1304.0,3.0,3.0,6680.0,3.0,3.0,126.0,1.0,1.0,1.0,1.0,2.0,2.0,66.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05,5.369,2.0,106.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,11.0,1.0,1.0,4,4
761,0.0,1304.0,3.0,3.0,6707.0,3.0,3.0,127.0,1.0,1.0,1.0,1.0,2.0,1.0,67.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.719,6.488,2.0,121.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,11.0,1.0,1.0,4,4
762,1.0,1304.0,3.0,3.0,6727.0,3.0,3.0,128.0,1.0,1.0,1.0,1.0,2.0,1.0,67.0,61.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.475,1.288,1.0,108.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,10.0,11.0,1.0,1.0,4,4
763,1.0,1304.0,3.0,3.0,6748.0,3.0,3.0,129.0,1.0,1.0,1.0,1.0,2.0,1.0,67.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.426,7.976,1.0,115.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,10.0,11.0,1.0,1.0,4,4
764,0.0,1304.0,3.0,3.0,6774.0,3.0,3.0,130.0,1.0,1.0,1.0,1.0,2.0,2.0,68.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.498,6.423,2.0,113.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,11.0,1.0,1.0,4,4
765,0.0,1304.0,3.0,3.0,6812.0,3.0,3.0,131.0,1.0,1.0,1.0,1.0,2.0,1.0,69.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33.519,25.981,8.0,121.0,4.0,0.0,1.0,3.0,0.0,2.0,0.0,11.0,11.0,1.0,1.0,4,4
766,0.0,1304.0,3.0,3.0,6922.0,3.0,4.0,132.0,1.0,1.0,2.0,1.0,1.0,1.0,70.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.657,25.182,5.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,1.0,3,4
767,0.0,1304.0,3.0,3.0,6949.0,3.0,4.0,133.0,1.0,1.0,2.0,1.0,1.0,1.0,71.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.874,16.208,5.0,116.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,11.0,1.0,1.0,3,4
768,0.0,1304.0,3.0,3.0,6975.0,3.0,4.0,134.0,1.0,1.0,2.0,1.0,1.0,1.0,72.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462,3.847,1.0,109.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,11.0,1.0,1.0,3,2
769,1.0,1304.0,3.0,3.0,6993.0,3.0,4.0,135.0,1.0,1.0,2.0,1.0,1.0,1.0,72.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.239,3.42,2.0,100.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,11.0,11.0,1.0,1.0,3,1
770,0.0,1304.0,3.0,3.0,7018.0,3.0,4.0,136.0,1.0,1.0,2.0,1.0,1.0,1.0,73.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.909,5.676,1.0,102.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,12.0,11.0,1.0,1.0,3,2
771,1.0,1304.0,3.0,3.0,7042.0,3.0,5.0,137.0,1.0,1.0,3.0,1.0,2.0,1.0,73.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.934,8.112,3.0,126.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,1.0,3,1
772,1.0,1304.0,3.0,3.0,7075.0,3.0,5.0,138.0,1.0,1.0,3.0,1.0,2.0,1.0,73.0,65.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,0.74,1.0,114.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,12.0,11.0,1.0,1.0,3,2
773,1.0,1304.0,3.0,3.0,7090.0,3.0,5.0,139.0,1.0,1.0,3.0,1.0,2.0,2.0,73.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.278,3.875,1.0,124.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,11.0,1.0,1.0,3,1
774,1.0,1304.0,3.0,3.0,7111.0,3.0,5.0,140.0,1.0,1.0,3.0,1.0,2.0,2.0,73.0,67.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.701,13.008,3.0,119.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,12.0,1.0,1.0,3,2
775,1.0,1304.0,3.0,3.0,7220.0,3.0,6.0,141.0,1.0,1.0,3.0,2.0,1.0,2.0,73.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.159,8.429,2.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,1.0,3,1
776,1.0,1304.0,3.0,3.0,7250.0,3.0,6.0,142.0,1.0,1.0,3.0,2.0,1.0,1.0,73.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.937,13.977,4.0,103.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,1.0,1.0,3,2
777,0.0,1304.0,3.0,3.0,7277.0,3.0,6.0,143.0,1.0,1.0,3.0,2.0,1.0,1.0,74.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.212,6.013,1.0,107.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,12.0,1.0,1.0,3,1
778,0.0,1304.0,3.0,3.0,7299.0,3.0,6.0,144.0,1.0,1.0,3.0,2.0,1.0,2.0,75.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.868,35.561,9.0,88.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,12.0,12.0,1.0,1.0,3,2
779,0.0,1304.0,3.0,3.0,7356.0,3.0,6.0,145.0,1.0,1.0,3.0,2.0,1.0,2.0,76.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.999,42.064,11.0,87.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,12.0,12.0,1.0,1.0,4,4
780,1.0,1304.0,3.0,3.0,7412.0,3.0,6.0,146.0,1.0,1.0,3.0,2.0,1.0,2.0,76.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.085,25.227,6.0,85.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,12.0,12.0,1.0,1.0,4,4
781,0.0,1304.0,3.0,3.0,7464.0,3.0,6.0,147.0,1.0,1.0,3.0,2.0,1.0,1.0,77.0,70.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592,0.636,1.0,121.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,12.0,12.0,1.0,1.0,4,4
782,0.0,1304.0,3.0,3.0,7485.0,3.0,6.0,148.0,1.0,1.0,3.0,2.0,1.0,1.0,78.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.751,5.538,1.0,110.0,4.0,0.0,1.0,4.0,0.0,3.0,0.0,13.0,12.0,1.0,1.0,4,4
783,1.0,1304.0,3.0,3.0,7544.0,3.0,7.0,149.0,1.0,1.0,4.0,2.0,2.0,2.0,78.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,2.159,1.0,116.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,1.0,4,4
784,1.0,1304.0,3.0,3.0,7571.0,3.0,7.0,150.0,1.0,1.0,4.0,2.0,2.0,1.0,78.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.002,6.203,1.0,118.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,12.0,1.0,1.0,4,4
785,0.0,1304.0,3.0,3.0,7587.0,3.0,7.0,151.0,1.0,1.0,4.0,2.0,2.0,2.0,79.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.052,7.79,2.0,96.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,12.0,1.0,1.0,4,4
786,1.0,1304.0,3.0,3.0,7622.0,3.0,7.0,152.0,1.0,1.0,4.0,2.0,2.0,2.0,79.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.551,3.262,1.0,119.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,13.0,12.0,1.0,1.0,4,4
787,1.0,1304.0,3.0,3.0,7648.0,3.0,7.0,153.0,1.0,1.0,4.0,2.0,2.0,1.0,79.0,74.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.04,15.506,5.0,132.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,13.0,13.0,1.0,1.0,4,4
788,0.0,1304.0,3.0,3.0,7745.0,3.0,8.0,154.0,1.0,1.0,4.0,3.0,1.0,1.0,80.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.056,24.309,7.0,124.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,1.0,1.0,4,4
789,0.0,1304.0,3.0,3.0,7792.0,3.0,8.0,155.0,1.0,1.0,4.0,3.0,1.0,1.0,81.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.168,22.104,5.0,110.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0,1.0,1.0,4,4
790,1.0,1304.0,3.0,3.0,7820.0,3.0,8.0,156.0,1.0,1.0,4.0,3.0,1.0,1.0,81.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.43,27.351,6.0,107.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,13.0,13.0,1.0,1.0,4,4
791,0.0,1304.0,3.0,3.0,7860.0,3.0,8.0,157.0,1.0,1.0,4.0,3.0,1.0,2.0,82.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.893,9.341,3.0,95.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,13.0,1.0,1.0,4,4
792,1.0,1304.0,3.0,3.0,7900.0,3.0,8.0,158.0,1.0,1.0,4.0,3.0,1.0,1.0,82.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38,11.523,2.0,124.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,13.0,13.0,1.0,1.0,4,4
793,1.0,1304.0,3.0,3.0,7926.0,3.0,8.0,159.0,1.0,1.0,4.0,3.0,1.0,1.0,82.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.94,22.331,4.0,110.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,13.0,13.0,1.0,1.0,4,4
794,0.0,1304.0,3.0,3.0,7960.0,3.0,8.0,160.0,1.0,1.0,4.0,3.0,1.0,2.0,83.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.777,37.639,9.0,94.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,13.0,13.0,1.0,1.0,4,4
795,1.0,1304.0,3.0,3.0,8010.0,3.0,8.0,161.0,1.0,1.0,4.0,3.0,1.0,1.0,83.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99,49.401,12.0,104.0,3.0,1.0,0.0,4.0,0.0,3.0,0.0,13.0,13.0,1.0,1.0,4,4
796,0.0,1304.0,3.0,3.0,8062.0,3.0,8.0,162.0,1.0,1.0,4.0,3.0,1.0,2.0,84.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.082,21.587,7.0,94.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,13.0,13.0,1.0,1.0,4,4
797,1.0,1304.0,3.0,3.0,8109.0,3.0,8.0,163.0,1.0,1.0,4.0,3.0,1.0,2.0,84.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.544,22.522,6.0,82.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,13.0,13.0,1.0,1.0,4,4
798,0.0,1304.0,3.0,3.0,8188.0,3.0,8.0,164.0,1.0,1.0,4.0,3.0,1.0,1.0,85.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.985,30.638,7.0,110.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,13.0,13.0,1.0,1.0,4,4
799,0.0,1304.0,3.0,3.0,8234.0,3.0,8.0,165.0,1.0,1.0,4.0,3.0,1.0,1.0,86.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.081,4.927,1.0,108.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,14.0,13.0,1.0,1.0,4,4
800,0.0,1304.0,3.0,3.0,8282.0,3.0,9.0,166.0,1.0,1.0,5.0,3.0,2.0,1.0,87.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.156,7.74,2.0,135.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,13.0,1.0,1.0,4,4
801,1.0,1304.0,3.0,3.0,8298.0,3.0,9.0,167.0,1.0,1.0,5.0,3.0,2.0,1.0,87.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.939,3.542,1.0,116.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,13.0,1.0,1.0,4,4
802,1.0,1304.0,3.0,3.0,8314.0,3.0,9.0,168.0,1.0,1.0,5.0,3.0,2.0,1.0,87.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.948,8.963,3.0,130.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,13.0,1.0,1.0,4,4
803,1.0,1304.0,3.0,3.0,8337.0,3.0,9.0,169.0,1.0,1.0,5.0,3.0,2.0,1.0,87.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.816,3.777,1.0,121.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,14.0,13.0,1.0,1.0,4,4
804,0.0,1304.0,3.0,3.0,8349.0,3.0,9.0,170.0,1.0,1.0,5.0,3.0,2.0,1.0,88.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.843,4.985,2.0,121.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,14.0,13.0,1.0,1.0,4,4
805,0.0,1304.0,3.0,3.0,8367.0,3.0,9.0,171.0,1.0,1.0,5.0,3.0,2.0,1.0,89.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.338,6.818,2.0,114.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,14.0,13.0,1.0,1.0,4,4
806,0.0,1304.0,3.0,3.0,8400.0,3.0,9.0,172.0,1.0,1.0,5.0,3.0,2.0,1.0,90.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617,6.142,2.0,113.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,14.0,13.0,1.0,1.0,4,4
807,1.0,1304.0,3.0,3.0,8419.0,3.0,9.0,173.0,1.0,1.0,5.0,3.0,2.0,1.0,90.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.592,11.403,3.0,119.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,14.0,13.0,1.0,1.0,4,4
808,0.0,1304.0,3.0,3.0,8444.0,3.0,9.0,174.0,1.0,1.0,5.0,3.0,2.0,1.0,91.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.047,17.28,4.0,104.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,14.0,13.0,1.0,1.0,3,4
809,0.0,1304.0,3.0,3.0,8464.0,3.0,9.0,175.0,1.0,1.0,5.0,3.0,2.0,1.0,92.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.772,8.578,2.0,109.0,3.0,1.0,2.0,4.0,0.0,3.0,0.0,15.0,13.0,2.0,1.0,3,4
810,1.0,1304.0,3.0,3.0,8718.0,4.0,1.0,176.0,2.0,1.0,0.0,0.0,1.0,1.0,92.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.404,8.762,2.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,13.0,2.0,1.0,3,4
811,1.0,1304.0,3.0,3.0,8736.0,4.0,1.0,177.0,2.0,1.0,0.0,0.0,1.0,2.0,92.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.898,26.444,6.0,92.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,13.0,2.0,1.0,3,4
812,0.0,1304.0,3.0,3.0,8774.0,4.0,1.0,178.0,2.0,1.0,0.0,0.0,1.0,1.0,93.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.519,23.806,7.0,107.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,15.0,13.0,2.0,1.0,3,4
813,1.0,1304.0,3.0,3.0,8814.0,4.0,1.0,179.0,2.0,1.0,0.0,0.0,1.0,1.0,93.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.137,16.145,4.0,118.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,15.0,13.0,2.0,1.0,3,4
814,0.0,1304.0,3.0,3.0,8842.0,4.0,1.0,180.0,2.0,1.0,0.0,0.0,1.0,1.0,94.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.53,14.406,3.0,107.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,15.0,13.0,2.0,1.0,3,4
815,0.0,1304.0,3.0,3.0,8884.0,4.0,1.0,181.0,2.0,1.0,0.0,0.0,1.0,1.0,95.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.75,34.024,9.0,104.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,15.0,13.0,2.0,1.0,3,4
816,1.0,1304.0,3.0,3.0,8924.0,4.0,1.0,182.0,2.0,1.0,0.0,0.0,1.0,2.0,95.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.418,18.21,4.0,90.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,15.0,13.0,2.0,1.0,3,0
817,1.0,1304.0,3.0,3.0,8966.0,4.0,1.0,183.0,2.0,1.0,0.0,0.0,1.0,1.0,95.0,88.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.616,19.212,6.0,124.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,15.0,14.0,2.0,1.0,3,0
818,1.0,1304.0,3.0,3.0,9038.0,4.0,2.0,184.0,2.0,1.0,0.0,1.0,2.0,1.0,95.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.795,1.793,1.0,119.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,2.0,1.0,4,0
819,1.0,1304.0,3.0,3.0,9056.0,4.0,2.0,185.0,2.0,1.0,0.0,1.0,2.0,1.0,95.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.382,8.536,3.0,115.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,15.0,14.0,2.0,1.0,4,0
820,1.0,1304.0,3.0,3.0,9080.0,4.0,2.0,186.0,2.0,1.0,0.0,1.0,2.0,1.0,95.0,91.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829,0.935,1.0,117.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,15.0,14.0,2.0,1.0,4,0
821,1.0,1304.0,3.0,3.0,9098.0,4.0,2.0,187.0,2.0,1.0,0.0,1.0,2.0,2.0,95.0,92.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,6.572,1.0,86.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,15.0,2.0,1.0,4,0
